GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,BLOCKA,CDA,AREANAME,C1K001
"G5100290","1970","Virginia","51","Buckingham","029",,,,,"8840",,,,"Buckingham",16840850
"G5100310","1970","Virginia","51","Campbell","031",,,,,"4640",,,,"Campbell",107834300
"G5100330","1970","Virginia","51","Caroline","033",,,,,,,,,"Caroline",25809400
"G5100350","1970","Virginia","51","Carroll","035",,,,,,,,,"Carroll",44230900
"G5100360","1970","Virginia","51","Charles City","036",,,,,,,,,"Charles City",9744350
"G5100370","1970","Virginia","51","Charlotte","037",,,,,"4640",,,,"Charlotte",20879500
"G5100410","1970","Virginia","51","Chesterfield","041",,,,,"6760",,,,"Chesterfield",236313550
"G5100430","1970","Virginia","51","Clarke","043",,,,,,,,,"Clarke",22672250
"G5100450","1970","Virginia","51","Craig","045",,,,,,,,,"Craig",6660750
"G5100470","1970","Virginia","51","Culpeper","047",,,,,,,,,"Culpeper",38336600
"G5100490","1970","Virginia","51","Cumberland","049",,,,,,,,,"Cumberland",9489350
"G5100510","1970","Virginia","51","Dickenson","051",,,,,"6760",,,,"Dickenson",23836900
"G5100530","1970","Virginia","51","Dinwiddie","053",,,,,"6140",,,,"Dinwiddie",45439850
"G5100570","1970","Virginia","51","Essex","057",,,,,"6140",,,,"Essex",12890300
"G5100590","1970","Virginia","51","Fairfax","059",,,,,"8840",,,,"Fairfax",1917377550
"G5100610","1970","Virginia","51","Fauquier","061",,,,,,,,,"Fauquier",65257500
"G5100630","1970","Virginia","51","Floyd","063",,,,,,,,,"Floyd",20728850
"G5100650","1970","Virginia","51","Fluvanna","065",,,,,,,,,"Fluvanna",14270350
"G5100670","1970","Virginia","51","Franklin","067",,,,,,,,,"Franklin",55502050
"G5100690","1970","Virginia","51","Frederick","069",,,,,,,,,"Frederick",69694900
"G5100710","1970","Virginia","51","Giles","071",,,,,,,,,"Giles",34977500
"G5100730","1970","Virginia","51","Gloucester","073",,,,,,,,,"Gloucester",33447750
"G5100750","1970","Virginia","51","Goochland","075",,,,,,,,,"Goochland",21518750
"G5100770","1970","Virginia","51","Grayson","077",,,,,,,,,"Grayson",27577550
"G5100790","1970","Virginia","51","Greene","079",,,,,,,,,"Greene",9452100
"G5100810","1970","Virginia","51","Greensville","081",,,,,,,,,"Greensville",13722150
"G5100830","1970","Virginia","51","Halifax","083",,,,,"8840",,,,"Halifax",51027250
"G5100850","1970","Virginia","51","Hanover","085",,,,,"6760",,,,"Hanover",104330700
"G5100870","1970","Virginia","51","Henrico","087",,,,,"6760",,,,"Henrico",532549150
"G5100890","1970","Virginia","51","Henry","089",,,,,,,,,"Henry",119188850
"G5100910","1970","Virginia","51","Highland","091",,,,,,,,,"Highland",4425000
"G5100930","1970","Virginia","51","Isle Of Wight","093",,,,,,,,,"Isle Of Wight",35165800
"G5100950","1970","Virginia","51","James City","095",,,,,,,,,"James City",39435900
"G5100970","1970","Virginia","51","King And Queen","097",,,,,,,,,"King And Queen",10743300
"G5100990","1970","Virginia","51","King George","099",,,,,,,,,"King George",20704550
"G5101010","1970","Virginia","51","King William","101",,,,,,,,,"King William",16835800
"G5101030","1970","Virginia","51","Lancaster","103",,,,,,,,,"Lancaster",19129150
"G5101050","1970","Virginia","51","Lee","105",,,,,"6760",,,,"Lee",28473300
"G5101070","1970","Virginia","51","Loudoun","107",,,,,"8840",,,,"Loudoun",105455550
"G5101090","1970","Virginia","51","Louisa","109",,,,,,,,,"Louisa",25228350
"G5101110","1970","Virginia","51","Lunenburg","111",,,,,,,,,"Lunenberg",20852550
"G5101130","1970","Virginia","51","Madison","113",,,,,,,,,"Madison",16133850
"G5101150","1970","Virginia","51","Mathews","115",,,,,,,,,"Mathews",19399500
"G5101170","1970","Virginia","51","Mecklenburg","117",,,,,,,,,"Mecklenburg",54527150
"G5101190","1970","Virginia","51","Middlesex","119",,,,,,,,,"Middlesex",11865800
"G5101210","1970","Virginia","51","Montgomery","121",,,,,,,,,"Montgomery",103337500
"G5101230","1970","Virginia","51","Nansemond","123",,,,,,,,,"Nansemond",73968850
"G5101250","1970","Virginia","51","Nelson","125",,,,,,,,,"Nelson",19281200
"G5101270","1970","Virginia","51","New Kent","127",,,,,,,,,"New Kent",11194200
"G5101310","1970","Virginia","51","Northampton","131",,,,,,,,,"Northampton",20969900
"G5101330","1970","Virginia","51","Northumberland","133",,,,,,,,,"Northumberland",19838350
"G5101350","1970","Virginia","51","Nottoway","135",,,,,,,,,"Nottoway",27351350
"G5101370","1970","Virginia","51","Orange","137",,,,,,,,,"Orange",30330400
"G5101390","1970","Virginia","51","Page","139",,,,,,,,,"Page",33879550
"G5101410","1970","Virginia","51","Patrick","141",,,,,,,,,"Patrick",30483500
"G5101430","1970","Virginia","51","Pittsylvania","143",,,,,,,,,"Pittsylvania",109581750
"G5101450","1970","Virginia","51","Powhatan","145",,,,,,,,,"Powhatan",17220550
"G5101470","1970","Virginia","51","Prince Edward","147",,,,,"8840",,,,"Prince Edward",27979700
"G5101490","1970","Virginia","51","Prince George","149",,,,,"6140",,,,"Prince George",50220400
"G5101530","1970","Virginia","51","Prince William","153",,,,,"8840",,,,"Prince William",308844450
"G5101550","1970","Virginia","51","Pulaski","155",,,,,,,,,"Pulaski",72421500
"G5101570","1970","Virginia","51","Rappahannock","157",,,,,,,,,"Rappahannock",9519400
"G5101590","1970","Virginia","51","Richmond","159",,,,,"8840",,,,"Richmond",10146550
"G5101610","1970","Virginia","51","Roanoke","161",,,,,"6800",,,,"Roanoke",205991650
"G5101630","1970","Virginia","51","Rockbridge","163",,,,,,,,,"Rockbridge",33348800
"G5101650","1970","Virginia","51","Rockingham","165",,,,,,,,,"Rockingham",106248000
"G5101670","1970","Virginia","51","Russell","167",,,,,,,,,"Russell",43084850
"G5101690","1970","Virginia","51","Scott","169",,,,,,,,,"Scott",42913950
"G5101710","1970","Virginia","51","Shenandoah","171",,,,,,,,,"Shenandoah",48505850
"G5101730","1970","Virginia","51","Smyth","173",,,,,,,,,"Smyth",61892000
"G5101750","1970","Virginia","51","Southampton","175",,,,,,,,,"Southampton",31508900
"G5101770","1970","Virginia","51","Spotsylvania","177",,,,,,,,,"Spotsylvania",36749550
"G5101790","1970","Virginia","51","Stafford","179",,,,,,,,,"Stafford",58438300
"G5101810","1970","Virginia","51","Surry","181",,,,,,,,,"Surry",10388650
"G5101830","1970","Virginia","51","Sussex","183",,,,,,,,,"Sussex",20394150
"G5101850","1970","Virginia","51","Tazewell","185",,,,,,,,,"Tazewell",81536400
"G5101870","1970","Virginia","51","Warren","187",,,,,,,,,"Warren",38383750
"G5101910","1970","Virginia","51","Washington","191",,,,,,,,,"Washington",78931500
"G5101930","1970","Virginia","51","Westmoreland","193",,,,,,,,,"Westmoreland",22594950
"G5101950","1970","Virginia","51","Wise","195",,,,,,,,,"Wise",62231100
"G5101970","1970","Virginia","51","Wythe","197",,,,,"6800",,,,"Wythe",43801250
"G5101990","1970","Virginia","51","York","199",,,,,"5680",,,,"York",90073850
"G5105100","1970","Virginia","51","Alexandria City","510",,,,,"8840",,,,"Alexandria City",383450350
"G5105150","1970","Virginia","51","Bedford City","515",,,,,,,,,"Bedford City",14933950
"G5105200","1970","Virginia","51","Bristol City","520",,,,,,,,,"Bristol City",31431050
"G5105300","1970","Virginia","51","Buena Vista City","530",,,,,,,,,"Buena Vista City",13887150
"G5105400","1970","Virginia","51","Charlottesville City","540",,,,,"8840",,,,"Charlottesville City",99901350
"G5105500","1970","Virginia","51","Chesapeake City","550",,,,,"5720",,,,"Chesapeake City",217872950
"G5105600","1970","Virginia","51","Clifton Forge City","560",,,,,"5720",,,,"Clifton Forge City",13258900
"G5105700","1970","Virginia","51","Colonial Heights City","570",,,,,"6140",,,,"Colonial Heights City",48015250
"G5105800","1970","Virginia","51","Covington City","580",,,,,,,,,"Covington City",23495700
"G5105900","1970","Virginia","51","Danville City","590",,,,,,,,,"Danville City",116943350
"G5105950","1970","Virginia","51","Emporia City","595",,,,,"6140",,,,"Emporia City",11849650
"G5106000","1970","Virginia","51","Fairfax City","600",,,,,"8840",,,,"Fairfax City",84913200
"G5106100","1970","Virginia","51","Falls Church City","610",,,,,"8840",,,,"Falls Church City",46604800
"G5106200","1970","Virginia","51","Franklin City","620",,,,,,,,,"Franklin City",20047700
"G5106300","1970","Virginia","51","Fredericksburg City","630",,,,,,,,,"Fredericksburg City",37576900
"G5106400","1970","Virginia","51","Galax City","640",,,,,"8840",,,,"Galax City",16093000
"G5106500","1970","Virginia","51","Hampton City","650",,,,,"5680",,,,"Hampton City",322652200
"G5106600","1970","Virginia","51","Harrisonburg City","660",,,,,"5680",,,,"Harrisonburg City",33689800
"G5106700","1970","Virginia","51","Hopewell City","670",,,,,"6140",,,,"Hopewell City",62443400
"G5106780","1970","Virginia","51","Lexington City","678",,,,,"6140",,,,"Lexington City",15316450
"G5106800","1970","Virginia","51","Lynchburg City","680",,,,,"4640",,,,"Lynchburg City",143896350
"G5106900","1970","Virginia","51","Martinsville City","690",,,,,"4640",,,,"Martinsville City",50767500
"G5107000","1970","Virginia","51","Newport News City","700",,,,,"5680",,,,"Newport News City",356572400
"G5107100","1970","Virginia","51","Norfolk City","710",,,,,"5720",,,,"Norfolk City",634860650
"G5107200","1970","Virginia","51","Norton City","720",,,,,"5720",,,,"Norton City",9122800
"G5107300","1970","Virginia","51","Petersburg City","730",,,,,"6140",,,,"Petersburg City",80510700
"G5107400","1970","Virginia","51","Portsmouth City","740",,,,,"5720",,,,"Portsmouth City",259592300
"G5107500","1970","Virginia","51","Radford City","750",,,,,"5720",,,,"Radford City",24643000
"G5107600","1970","Virginia","51","Richmond City","760",,,,,"6760",,,,"Richmond City",650010400
"G5107700","1970","Virginia","51","Roanoke City","770",,,,,"6800",,,,"Roanoke City",233094600
"G5107750","1970","Virginia","51","Salem City","775",,,,,"6800",,,,"Salem City",57066500
"G5107800","1970","Virginia","51","South Boston City","780",,,,,,,,,"South Boston City",16316000
"G5107900","1970","Virginia","51","Staunton City","790",,,,,,,,,"Staunton City",60873350
"G5108000","1970","Virginia","51","Suffolk City","800",,,,,"6800",,,,"Suffolk City",22345500
"G5108100","1970","Virginia","51","Virginia Beach City","810",,,,,"5720",,,,"Virginia Beach City",468265050
"G5108200","1970","Virginia","51","Waynesboro City","820",,,,,,,,,"Waynesboro City",48037650
"G5108300","1970","Virginia","51","Williamsburg City","830",,,,,,,,,"Williamsburg City",20430750
"G5108400","1970","Virginia","51","Winchester City","840",,,,,"5720",,,,"Winchester City",35760850
"G5300010","1970","Washington","53","Adams","001",,,,,,,,,"Adams",29542300
"G5300030","1970","Washington","53","Asotin","003",,,,,,,,,"Asotin",32582300
"G5300050","1970","Washington","53","Benton","005",,,,,,,,,"Benton",198873950
"G5300070","1970","Washington","53","Chelan","007",,,,,,,,,"Chelan",106411650
"G5300090","1970","Washington","53","Clallam","009",,,,,,,,,"Clallam",95020750
"G5300110","1970","Washington","53","Clark","011",,,,,"6440",,,,"Clark",375173900
"G5300130","1970","Washington","53","Columbia","013",,,,,,,,,"Columbia",10687900
"G5300150","1970","Washington","53","Cowlitz","015",,,,,,,,,"Cowlitz",190342050
"G5300170","1970","Washington","53","Douglas","017",,,,,,,,,"Douglas",47159700
"G5300190","1970","Washington","53","Ferry","019",,,,,,,,,"Ferry",7742950
"G5300210","1970","Washington","53","Franklin","021",,,,,,,,,"Franklin",66520750
"G5300230","1970","Washington","53","Garfield","023",,,,,,,,,"Garfield",6872000
"G5300250","1970","Washington","53","Grant","025",,,,,,,,,"Grant",97497900
"G5300270","1970","Washington","53","Grays Harbor","027",,,,,,,,,"Grays Harbor",155362600
"G5300290","1970","Washington","53","Island","029",,,,,,,,,"Island",67976700
"G5300310","1970","Washington","53","Jefferson","031",,,,,"6440",,,,"Jefferson",26748050
"G5300330","1970","Washington","53","King","033",,,,,"7600",,,,"King",3898323250
"G5300350","1970","Washington","53","Kitsap","035",,,,,,,,,"Kitsap",291019950
"G5300370","1970","Washington","53","Kittitas","037",,,,,,,,,"Kittitas",54026250
"G5300390","1970","Washington","53","Klickitat","039",,,,,,,,,"Klickitat",31067400
"G5300410","1970","Washington","53","Lewis","041",,,,,,,,,"Lewis",112690500
"G5300430","1970","Washington","53","Lincoln","043",,,,,,,,,"Lincoln",27034750
"G5300450","1970","Washington","53","Mason","045",,,,,,,,,"Mason",57159400
"G5300470","1970","Washington","53","Okanogan","047",,,,,,,,,"Okanogan",62245250
"G5300490","1970","Washington","53","Pacific","049",,,,,,,,,"Pacific",41008900
"G5300510","1970","Washington","53","Pend Oreille","051",,,,,"7600",,,,"Pend Oreille",12957200
"G5300530","1970","Washington","53","Pierce","053",,,,,"8200",,,,"Pierce",1096952200
"G5300550","1970","Washington","53","San Juan","055",,,,,,,,,"San Juan",11628400
"G5300570","1970","Washington","53","Skagit","057",,,,,,,,,"Skagit",143537150
"G5300590","1970","Washington","53","Skamania","059",,,,,"8200",,,,"Skamania",13522900
"G5300610","1970","Washington","53","Snohomish","061",,,,,"7600",,,,"Snohomish",799055750
"G5300630","1970","Washington","53","Spokane","063",,,,,"7840",,,,"Spokane",752397400
"G5300650","1970","Washington","53","Stevens","065",,,,,,,,,"Stevens",38128350
"G5300670","1970","Washington","53","Thurston","067",,,,,,,,,"Thurston",229274550
"G5300690","1970","Washington","53","Wahkiakum","069",,,,,,,,,"Wahkiakum",9458300
"G5300710","1970","Washington","53","Walla Walla","071",,,,,,,,,"Walla Walla",110298700
"G5300730","1970","Washington","53","Whatcom","073",,,,,,,,,"Whatcom",209376550
"G5300750","1970","Washington","53","Whitman","075",,,,,,,,,"Whitman",81782650
"G5300770","1970","Washington","53","Yakima","077",,,,,"7840",,,,"Yakima",330847950
"G5400010","1970","West Virginia","54","Barbour","001",,,,,,,,,"Barbour",22851150
"G5400030","1970","West Virginia","54","Berkeley","003",,,,,,,,,"Berkeley",81824900
"G5400050","1970","West Virginia","54","Boone","005",,,,,,,,,"Boone",45265400
"G5400070","1970","West Virginia","54","Braxton","007",,,,,,,,,"Braxton",22944850
"G5400090","1970","West Virginia","54","Brooke","009",,,,,"8080",,,,"Brooke",77905950
"G5400110","1970","West Virginia","54","Cabell","011",,,,,"3400",,,,"Cabell",264509900
"G5400130","1970","West Virginia","54","Calhoun","013",,,,,,,,,"Calhoun",11218650
"G5400150","1970","West Virginia","54","Clay","015",,,,,,,,,"Clay",11351550
"G5400170","1970","West Virginia","54","Doddridge","017",,,,,,,,,"Doddridge",9817750
"G5400190","1970","West Virginia","54","Fayette","019",,,,,,,,,"Fayette",86587350
"G5400210","1970","West Virginia","54","Gilmer","021",,,,,,,,,"Gilmer",10027150
"G5400230","1970","West Virginia","54","Grant","023",,,,,,,,,"Grant",14758950
"G5400250","1970","West Virginia","54","Greenbrier","025",,,,,,,,,"Greenbrier",60010450
"G5400270","1970","West Virginia","54","Hampshire","027",,,,,"3400",,,,"Hampshire",21092100
"G5400290","1970","West Virginia","54","Hancock","029",,,,,"8080",,,,"Hancock",113916400
"G5400310","1970","West Virginia","54","Hardy","031",,,,,,,,,"Hardy",14831800
"G5400330","1970","West Virginia","54","Harrison","033",,,,,,,,,"Harrison",165628450
"G5400350","1970","West Virginia","54","Jackson","035",,,,,,,,,"Jackson",44496800
"G5400370","1970","West Virginia","54","Jefferson","037",,,,,"8080",,,,"Jefferson",46197700
"G5400390","1970","West Virginia","54","Kanawha","039",,,,,"1480",,,,"Kanawha",593474150
"G5400410","1970","West Virginia","54","Lewis","041",,,,,,,,,"Lewis",29629550
"G5400430","1970","West Virginia","54","Lincoln","043",,,,,,,,,"Lincoln",28983850
"G5400450","1970","West Virginia","54","Logan","045",,,,,,,,,"Logan",86660500
"G5400470","1970","West Virginia","54","McDowell","047",,,,,,,,,"Mc Dowell",83082450
"G5400490","1970","West Virginia","54","Marion","049",,,,,"1480",,,,"Marion",137411650
"G5400510","1970","West Virginia","54","Marshall","051",,,,,"9000",,,,"Marshall",88471800
"G5400530","1970","West Virginia","54","Mason","053",,,,,,,,,"Mason",44709150
"G5400550","1970","West Virginia","54","Mercer","055",,,,,,,,,"Mercer",134186800
"G5400570","1970","West Virginia","54","Mineral","057",,,,,,,,,"Mineral",48116750
"G5400590","1970","West Virginia","54","Mingo","059",,,,,,,,,"Mingo",49315650
"G5400610","1970","West Virginia","54","Monongalia","061",,,,,,,,,"Monongalia",133650150
"G5400630","1970","West Virginia","54","Monroe","063",,,,,,,,,"Monroe",17952300
"G5400650","1970","West Virginia","54","Morgan","065",,,,,,,,,"Morgan",16940250
"G5400670","1970","West Virginia","54","Nicholas","067",,,,,,,,,"Nicholas",41271750
"G5400690","1970","West Virginia","54","Ohio","069",,,,,"9000",,,,"Ohio",164941650
"G5400710","1970","West Virginia","54","Pendleton","071",,,,,,,,,"Pendleton",11510550
"G5400730","1970","West Virginia","54","Pleasants","073",,,,,,,,,"Pleasants",15515000
"G5400750","1970","West Virginia","54","Pocahontas","075",,,,,,,,,"Pocahontas",13602600
"G5400770","1970","West Virginia","54","Preston","077",,,,,,,,,"Preston",43756100
"G5400790","1970","West Virginia","54","Putnam","079",,,,,,,,,"Putnam",63253200
"G5400810","1970","West Virginia","54","Raleigh","081",,,,,,,,,"Raleigh",139007150
"G5400830","1970","West Virginia","54","Randolph","083",,,,,,,,,"Randolph",42090050
"G5400850","1970","West Virginia","54","Ritchie","085",,,,,,,,,"Ritchie",17076750
"G5400870","1970","West Virginia","54","Roane","087",,,,,,,,,"Roane",22333750
"G5400890","1970","West Virginia","54","Summers","089",,,,,,,,,"Summers",21296850
"G5400910","1970","West Virginia","54","Taylor","091",,,,,,,,,"Taylor",27001300
"G5400930","1970","West Virginia","54","Tucker","093",,,,,,,,,"Tucker",11959200
"G5400950","1970","West Virginia","54","Tyler","095",,,,,,,,,"Tyler",20459650
"G5400970","1970","West Virginia","54","Upshur","097",,,,,"9000",,,,"Upshur",32484100
"G5400990","1970","West Virginia","54","Wayne","099",,,,,"3400",,,,"Wayne",77079350
"G5401010","1970","West Virginia","54","Webster","101",,,,,,,,,"Webster",13709750
"G5401030","1970","West Virginia","54","Wetzel","103",,,,,,,,,"Wetzel",47810650
"G5401050","1970","West Virginia","54","Wirt","105",,,,,,,,,"Wirt",6841300
"G5401070","1970","West Virginia","54","Wood","107",,,,,,,,,"Wood",218445100
"G5401090","1970","West Virginia","54","Wyoming","109",,,,,"3400",,,,"Wyoming",55149800
"G5500010","1970","Wisconsin","55","Adams","001",,,,,,,,,"Adams",19080600
"G5500030","1970","Wisconsin","55","Ashland","003",,,,,,,,,"Ashland",32369700
"G5500050","1970","Wisconsin","55","Barron","005",,,,,,,,,"Barron",76598700
"G5500070","1970","Wisconsin","55","Bayfield","007",,,,,,,,,"Bayfield",23103750
"G5500090","1970","Wisconsin","55","Brown","009",,,,,"3080",,,,"Brown",407695600
"G5500110","1970","Wisconsin","55","Buffalo","011",,,,,,,,,"Buffalo",28151900
"G5500130","1970","Wisconsin","55","Burnett","013",,,,,"3080",,,,"Burnett",18133250
"G5500150","1970","Wisconsin","55","Calumet","015",,,,,"0460",,,,"Calumet",69277550
"G5500170","1970","Wisconsin","55","Chippewa","017",,,,,,,,,"Chippewa",108209350
"G5500190","1970","Wisconsin","55","Clark","019",,,,,,,,,"Clark",62126050
"G5500210","1970","Wisconsin","55","Columbia","021",,,,,,,,,"Columbia",103389500
"G5500230","1970","Wisconsin","55","Crawford","023",,,,,"0460",,,,"Crawford",29690700
"G5500250","1970","Wisconsin","55","Dane","025",,,,,"4720",,,,"Dane",844609150
"G5500270","1970","Wisconsin","55","Dodge","027",,,,,,,,,"Dodge",182049400
"G5500290","1970","Wisconsin","55","Door","029",,,,,"4720",,,,"Door",47233250
"G5500310","1970","Wisconsin","55","Douglas","031",,,,,"2240",,,,"Douglas",98637850
"G5500330","1970","Wisconsin","55","Dunn","033",,,,,,,,,"Dunn",60289850
"G5500350","1970","Wisconsin","55","Eau Claire","035",,,,,,,,,"Eau Claire",168044950
