GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AR5AA
G2405100,1990,Maryland,24,240,Baltimore city,510,5100,Baltimore city,276484
G2500010,1990,Massachusetts,25,250,Barnstable County,1,10,Barnstable County,77586
G2500030,1990,Massachusetts,25,250,Berkshire County,3,30,Berkshire County,54315
G2500050,1990,Massachusetts,25,250,Bristol County,5,50,Bristol County,187668
G2500070,1990,Massachusetts,25,250,Dukes County,7,70,Dukes County,5003
G2500090,1990,Massachusetts,25,250,Essex County,9,90,Essex County,251285
G2500110,1990,Massachusetts,25,250,Franklin County,11,110,Franklin County,27640
G2500130,1990,Massachusetts,25,250,Hampden County,13,130,Hampden County,169906
G2500150,1990,Massachusetts,25,250,Hampshire County,15,150,Hampshire County,50052
G2500170,1990,Massachusetts,25,250,Middlesex County,17,170,Middlesex County,519527
G2500190,1990,Massachusetts,25,250,Nantucket County,19,190,Nantucket County,2597
G2500210,1990,Massachusetts,25,250,Norfolk County,21,210,Norfolk County,227798
G2500230,1990,Massachusetts,25,250,Plymouth County,23,230,Plymouth County,149519
G2500250,1990,Massachusetts,25,250,Suffolk County,25,250,Suffolk County,264061
G2500270,1990,Massachusetts,25,250,Worcester County,27,270,Worcester County,260153
G2600010,1990,Michigan,26,260,Alcona County,1,10,Alcona County,4261
G2600030,1990,Michigan,26,260,Alger County,3,30,Alger County,3337
G2600050,1990,Michigan,26,260,Allegan County,5,50,Allegan County,31709
G2600070,1990,Michigan,26,260,Alpena County,7,70,Alpena County,11838
G2600090,1990,Michigan,26,260,Antrim County,9,90,Antrim County,6980
G2600110,1990,Michigan,26,260,Arenac County,11,110,Arenac County,5642
G2600130,1990,Michigan,26,260,Baraga County,13,130,Baraga County,3065
G2600150,1990,Michigan,26,260,Barry County,15,150,Barry County,17763
G2600170,1990,Michigan,26,260,Bay County,17,170,Bay County,42188
G2600190,1990,Michigan,26,260,Benzie County,19,190,Benzie County,4772
G2600210,1990,Michigan,26,260,Berrien County,21,210,Berrien County,61025
G2600230,1990,Michigan,26,260,Branch County,23,230,Branch County,14921
G2600250,1990,Michigan,26,260,Calhoun County,25,250,Calhoun County,51812
G2600270,1990,Michigan,26,260,Cass County,27,270,Cass County,18239
G2600290,1990,Michigan,26,260,Charlevoix County,29,290,Charlevoix County,8243
G2600310,1990,Michigan,26,260,Cheboygan County,31,310,Cheboygan County,8201
G2600330,1990,Michigan,26,260,Chippewa County,33,330,Chippewa County,11541
G2600350,1990,Michigan,26,260,Clare County,35,350,Clare County,9698
G2600370,1990,Michigan,26,260,Clinton County,37,370,Clinton County,20212
G2600390,1990,Michigan,26,260,Crawford County,39,390,Crawford County,4441
G2600410,1990,Michigan,26,260,Delta County,41,410,Delta County,14531
G2600430,1990,Michigan,26,260,Dickinson County,43,430,Dickinson County,10633
G2600450,1990,Michigan,26,260,Eaton County,45,450,Eaton County,34027
G2600470,1990,Michigan,26,260,Emmet County,47,470,Emmet County,9516
G2600490,1990,Michigan,26,260,Genesee County,49,490,Genesee County,161296
G2600510,1990,Michigan,26,260,Gladwin County,51,510,Gladwin County,8357
G2600530,1990,Michigan,26,260,Gogebic County,53,530,Gogebic County,7449
G2600550,1990,Michigan,26,260,Grand Traverse County,55,550,Grand Traverse County,23965
G2600570,1990,Michigan,26,260,Gratiot County,57,570,Gratiot County,13659
G2600590,1990,Michigan,26,260,Hillsdale County,59,590,Hillsdale County,15637
G2600610,1990,Michigan,26,260,Houghton County,61,610,Houghton County,13172
G2600630,1990,Michigan,26,260,Huron County,63,630,Huron County,13268
G2600650,1990,Michigan,26,260,Ingham County,65,650,Ingham County,102648
G2600670,1990,Michigan,26,260,Ionia County,67,670,Ionia County,18447
G2600690,1990,Michigan,26,260,Iosco County,69,690,Iosco County,11588
G2600710,1990,Michigan,26,260,Iron County,71,710,Iron County,5655
G2600730,1990,Michigan,26,260,Isabella County,73,730,Isabella County,17591
G2600750,1990,Michigan,26,260,Jackson County,75,750,Jackson County,53660
G2600770,1990,Michigan,26,260,Kalamazoo County,77,770,Kalamazoo County,83702
G2600790,1990,Michigan,26,260,Kalkaska County,79,790,Kalkaska County,4934
G2600810,1990,Michigan,26,260,Kent County,81,810,Kent County,181740
G2600830,1990,Michigan,26,260,Keweenaw County,83,830,Keweenaw County,777
G2600850,1990,Michigan,26,260,Lake County,85,850,Lake County,3536
G2600870,1990,Michigan,26,260,Lapeer County,87,870,Lapeer County,24659
G2600890,1990,Michigan,26,260,Leelanau County,89,890,Leelanau County,6274
G2600910,1990,Michigan,26,260,Lenawee County,91,910,Lenawee County,31635
G2600930,1990,Michigan,26,260,Livingston County,93,930,Livingston County,38887
G2600950,1990,Michigan,26,260,Luce County,95,950,Luce County,2154
G2600970,1990,Michigan,26,260,Mackinac County,97,970,Mackinac County,4240
G2600990,1990,Michigan,26,260,Macomb County,99,990,Macomb County,264991
G2601010,1990,Michigan,26,260,Manistee County,101,1010,Manistee County,8580
G2601030,1990,Michigan,26,260,Marquette County,103,1030,Marquette County,25435
G2601050,1990,Michigan,26,260,Mason County,105,1050,Mason County,9984
G2601070,1990,Michigan,26,260,Mecosta County,107,1070,Mecosta County,12260
G2601090,1990,Michigan,26,260,Menominee County,109,1090,Menominee County,9766
G2601110,1990,Michigan,26,260,Midland County,111,1110,Midland County,27791
G2601130,1990,Michigan,26,260,Missaukee County,113,1130,Missaukee County,4389
G2601150,1990,Michigan,26,260,Monroe County,115,1150,Monroe County,46508
G2601170,1990,Michigan,26,260,Montcalm County,117,1170,Montcalm County,18563
G2601190,1990,Michigan,26,260,Montmorency County,119,1190,Montmorency County,3600
G2601210,1990,Michigan,26,260,Muskegon County,121,1210,Muskegon County,57798
G2601230,1990,Michigan,26,260,Newaygo County,123,1230,Newaygo County,13776
G2601250,1990,Michigan,26,260,Oakland County,125,1250,Oakland County,410488
G2601270,1990,Michigan,26,260,Oceana County,127,1270,Oceana County,8071
G2601290,1990,Michigan,26,260,Ogemaw County,129,1290,Ogemaw County,7190
G2601310,1990,Michigan,26,260,Ontonagon County,131,1310,Ontonagon County,3641
G2601330,1990,Michigan,26,260,Osceola County,133,1330,Osceola County,7347
G2601350,1990,Michigan,26,260,Oscoda County,135,1350,Oscoda County,3160
G2601370,1990,Michigan,26,260,Otsego County,137,1370,Otsego County,6522
G2601390,1990,Michigan,26,260,Ottawa County,139,1390,Ottawa County,62664
G2601410,1990,Michigan,26,260,Presque Isle County,141,1410,Presque Isle County,5376
G2601430,1990,Michigan,26,260,Roscommon County,143,1430,Roscommon County,8516
G2601450,1990,Michigan,26,260,Saginaw County,145,1450,Saginaw County,78256
G2601470,1990,Michigan,26,260,St. Clair County,147,1470,St. Clair County,52882
G2601490,1990,Michigan,26,260,St. Joseph County,149,1490,St. Joseph County,21579
G2601510,1990,Michigan,26,260,Sanilac County,151,1510,Sanilac County,14658
G2601530,1990,Michigan,26,260,Schoolcraft County,153,1530,Schoolcraft County,3294
G2601550,1990,Michigan,26,260,Shiawassee County,155,1550,Shiawassee County,24864
G2601570,1990,Michigan,26,260,Tuscola County,157,1570,Tuscola County,19469
G2601590,1990,Michigan,26,260,Van Buren County,159,1590,Van Buren County,25402
G2601610,1990,Michigan,26,260,Washtenaw County,161,1610,Washtenaw County,104528
G2601630,1990,Michigan,26,260,Wayne County,163,1630,Wayne County,780535
G2601650,1990,Michigan,26,260,Wexford County,165,1650,Wexford County,9923
G2700010,1990,Minnesota,27,270,Aitkin County,1,10,Aitkin County,5126
G2700030,1990,Minnesota,27,270,Anoka County,3,30,Anoka County,82437
G2700050,1990,Minnesota,27,270,Becker County,5,50,Becker County,10477
G2700070,1990,Minnesota,27,270,Beltrami County,7,70,Beltrami County,11870
G2700090,1990,Minnesota,27,270,Benton County,9,90,Benton County,10935
G2700110,1990,Minnesota,27,270,Big Stone County,11,110,Big Stone County,2463
G2700130,1990,Minnesota,27,270,Blue Earth County,13,130,Blue Earth County,19277
G2700150,1990,Minnesota,27,270,Brown County,15,150,Brown County,10321
G2700170,1990,Minnesota,27,270,Carlton County,17,170,Carlton County,10842
G2700190,1990,Minnesota,27,270,Carver County,19,190,Carver County,16601
G2700210,1990,Minnesota,27,270,Cass County,21,210,Cass County,8302
G2700230,1990,Minnesota,27,270,Chippewa County,23,230,Chippewa County,5245
G2700250,1990,Minnesota,27,270,Chisago County,25,250,Chisago County,10551
G2700270,1990,Minnesota,27,270,Clay County,27,270,Clay County,17490
G2700290,1990,Minnesota,27,270,Clearwater County,29,290,Clearwater County,3064
G2700310,1990,Minnesota,27,270,Cook County,31,310,Cook County,1632
G2700330,1990,Minnesota,27,270,Cottonwood County,33,330,Cottonwood County,5060
G2700350,1990,Minnesota,27,270,Crow Wing County,35,350,Crow Wing County,17204
G2700370,1990,Minnesota,27,270,Dakota County,37,370,Dakota County,98293
G2700390,1990,Minnesota,27,270,Dodge County,39,390,Dodge County,5538
G2700410,1990,Minnesota,27,270,Douglas County,41,410,Douglas County,10988
G2700430,1990,Minnesota,27,270,Faribault County,43,430,Faribault County,6772
G2700450,1990,Minnesota,27,270,Fillmore County,45,450,Fillmore County,7822
G2700470,1990,Minnesota,27,270,Freeborn County,47,470,Freeborn County,13029
G2700490,1990,Minnesota,27,270,Goodhue County,49,490,Goodhue County,15198
G2700510,1990,Minnesota,27,270,Grant County,51,510,Grant County,2454
G2700530,1990,Minnesota,27,270,Hennepin County,53,530,Hennepin County,419060
G2700550,1990,Minnesota,27,270,Houston County,55,550,Houston County,6844
G2700570,1990,Minnesota,27,270,Hubbard County,57,570,Hubbard County,5781
G2700590,1990,Minnesota,27,270,Isanti County,59,590,Isanti County,8810
G2700610,1990,Minnesota,27,270,Itasca County,61,610,Itasca County,15461
G2700630,1990,Minnesota,27,270,Jackson County,63,630,Jackson County,4560
G2700650,1990,Minnesota,27,270,Kanabec County,65,650,Kanabec County,4753
G2700670,1990,Minnesota,27,270,Kandiyohi County,67,670,Kandiyohi County,14298
G2700690,1990,Minnesota,27,270,Kittson County,69,690,Kittson County,2274
G2700710,1990,Minnesota,27,270,Koochiching County,71,710,Koochiching County,6025
G2700730,1990,Minnesota,27,270,Lac qui Parle County,73,730,Lac qui Parle County,3505
G2700750,1990,Minnesota,27,270,Lake County,75,750,Lake County,4242
G2700770,1990,Minnesota,27,270,Lake of the Woods County,77,770,Lake of the Woods County,1576
G2700790,1990,Minnesota,27,270,Le Sueur County,79,790,Le Sueur County,8468
G2700810,1990,Minnesota,27,270,Lincoln County,81,810,Lincoln County,2704
G2700830,1990,Minnesota,27,270,Lyon County,83,830,Lyon County,9073
G2700850,1990,Minnesota,27,270,McLeod County,85,850,McLeod County,11815
G2700870,1990,Minnesota,27,270,Mahnomen County,87,870,Mahnomen County,1805
G2700890,1990,Minnesota,27,270,Marshall County,89,890,Marshall County,4194
G2700910,1990,Minnesota,27,270,Martin County,91,910,Martin County,9129
G2700930,1990,Minnesota,27,270,Meeker County,93,930,Meeker County,7651
G2700950,1990,Minnesota,27,270,Mille Lacs County,95,950,Mille Lacs County,6911
G2700970,1990,Minnesota,27,270,Morrison County,97,970,Morrison County,10399
G2700990,1990,Minnesota,27,270,Mower County,99,990,Mower County,15028
G2701010,1990,Minnesota,27,270,Murray County,101,1010,Murray County,3758
G2701030,1990,Minnesota,27,270,Nicollet County,103,1030,Nicollet County,9478
G2701050,1990,Minnesota,27,270,Nobles County,105,1050,Nobles County,7683
G2701070,1990,Minnesota,27,270,Norman County,107,1070,Norman County,3118
G2701090,1990,Minnesota,27,270,Olmsted County,109,1090,Olmsted County,40058
G2701110,1990,Minnesota,27,270,Otter Tail County,111,1110,Otter Tail County,19510
G2701130,1990,Minnesota,27,270,Pennington County,113,1130,Pennington County,5173
G2701150,1990,Minnesota,27,270,Pine County,115,1150,Pine County,7577
G2701170,1990,Minnesota,27,270,Pipestone County,117,1170,Pipestone County,4078
G2701190,1990,Minnesota,27,270,Polk County,119,1190,Polk County,11984
G2701210,1990,Minnesota,27,270,Pope County,121,1210,Pope County,4135
G2701230,1990,Minnesota,27,270,Ramsey County,123,1230,Ramsey County,190500
G2701250,1990,Minnesota,27,270,Red Lake County,125,1250,Red Lake County,1730
G2701270,1990,Minnesota,27,270,Redwood County,127,1270,Redwood County,6554
G2701290,1990,Minnesota,27,270,Renville County,129,1290,Renville County,6790
G2701310,1990,Minnesota,27,270,Rice County,131,1310,Rice County,16347
G2701330,1990,Minnesota,27,270,Rock County,133,1330,Rock County,3754
G2701350,1990,Minnesota,27,270,Roseau County,135,1350,Roseau County,5415
G2701370,1990,Minnesota,27,270,St. Louis County,137,1370,St. Louis County,78901
G2701390,1990,Minnesota,27,270,Scott County,139,1390,Scott County,19367
G2701410,1990,Minnesota,27,270,Sherburne County,141,1410,Sherburne County,13643
G2701430,1990,Minnesota,27,270,Sibley County,143,1430,Sibley County,5323
G2701450,1990,Minnesota,27,270,Stearns County,145,1450,Stearns County,39776
G2701470,1990,Minnesota,27,270,Steele County,147,1470,Steele County,11342
G2701490,1990,Minnesota,27,270,Stevens County,149,1490,Stevens County,3823
G2701510,1990,Minnesota,27,270,Swift County,151,1510,Swift County,4268
G2701530,1990,Minnesota,27,270,Todd County,153,1530,Todd County,8589
G2701550,1990,Minnesota,27,270,Traverse County,155,1550,Traverse County,1778
G2701570,1990,Minnesota,27,270,Wabasha County,157,1570,Wabasha County,7286
G2701590,1990,Minnesota,27,270,Wadena County,159,1590,Wadena County,4978
G2701610,1990,Minnesota,27,270,Waseca County,161,1610,Waseca County,6649
G2701630,1990,Minnesota,27,270,Washington County,163,1630,Washington County,49246
G2701650,1990,Minnesota,27,270,Watonwan County,165,1650,Watonwan County,4530
G2701670,1990,Minnesota,27,270,Wilkin County,167,1670,Wilkin County,2805
G2701690,1990,Minnesota,27,270,Winona County,169,1690,Winona County,16930
G2701710,1990,Minnesota,27,270,Wright County,171,1710,Wright County,23013
G2701730,1990,Minnesota,27,270,Yellow Medicine County,173,1730,Yellow Medicine County,4607
G2800010,1990,Mississippi,28,280,Adams County,1,10,Adams County,13262
G2800030,1990,Mississippi,28,280,Alcorn County,3,30,Alcorn County,12449
G2800050,1990,Mississippi,28,280,Amite County,5,50,Amite County,4830
G2800070,1990,Mississippi,28,280,Attala County,7,70,Attala County,6945
G2800090,1990,Mississippi,28,280,Benton County,9,90,Benton County,2842
G2800110,1990,Mississippi,28,280,Bolivar County,11,110,Bolivar County,13292
G2800130,1990,Mississippi,28,280,Calhoun County,13,130,Calhoun County,5662
G2800150,1990,Mississippi,28,280,Carroll County,15,150,Carroll County,3352
G2800170,1990,Mississippi,28,280,Chickasaw County,17,170,Chickasaw County,6480
G2800190,1990,Mississippi,28,280,Choctaw County,19,190,Choctaw County,3217
G2800210,1990,Mississippi,28,280,Claiborne County,21,210,Claiborne County,3342
G2800230,1990,Mississippi,28,280,Clarke County,23,230,Clarke County,6334
G2800250,1990,Mississippi,28,280,Clay County,25,250,Clay County,7251
G2800270,1990,Mississippi,28,280,Coahoma County,27,270,Coahoma County,10530
G2800290,1990,Mississippi,28,280,Copiah County,29,290,Copiah County,9304
G2800310,1990,Mississippi,28,280,Covington County,31,310,Covington County,5786
G2800330,1990,Mississippi,28,280,DeSoto County,33,330,DeSoto County,23273
G2800350,1990,Mississippi,28,280,Forrest County,35,350,Forrest County,25150
G2800370,1990,Mississippi,28,280,Franklin County,37,370,Franklin County,3086
G2800390,1990,Mississippi,28,280,George County,39,390,George County,5779
G2800410,1990,Mississippi,28,280,Greene County,41,410,Greene County,3327
G2800430,1990,Mississippi,28,280,Grenada County,43,430,Grenada County,7701
G2800450,1990,Mississippi,28,280,Hancock County,45,450,Hancock County,11817
G2800470,1990,Mississippi,28,280,Harrison County,47,470,Harrison County,59557
G2800490,1990,Mississippi,28,280,Hinds County,49,490,Hinds County,91023
G2800510,1990,Mississippi,28,280,Holmes County,51,510,Holmes County,7139
G2800530,1990,Mississippi,28,280,Humphreys County,53,530,Humphreys County,3926
G2800550,1990,Mississippi,28,280,Issaquena County,55,550,Issaquena County,633
G2800570,1990,Mississippi,28,280,Itawamba County,57,570,Itawamba County,7497
G2800590,1990,Mississippi,28,280,Jackson County,59,590,Jackson County,40454
G2800610,1990,Mississippi,28,280,Jasper County,61,610,Jasper County,5956
G2800630,1990,Mississippi,28,280,Jefferson County,63,630,Jefferson County,2814
G2800650,1990,Mississippi,28,280,Jefferson Davis County,65,650,Jefferson Davis County,4787
G2800670,1990,Mississippi,28,280,Jones County,67,670,Jones County,22506
G2800690,1990,Mississippi,28,280,Kemper County,69,690,Kemper County,3626
G2800710,1990,Mississippi,28,280,Lafayette County,71,710,Lafayette County,11090
G2800730,1990,Mississippi,28,280,Lamar County,73,730,Lamar County,10883
G2800750,1990,Mississippi,28,280,Lauderdale County,75,750,Lauderdale County,28232
G2800770,1990,Mississippi,28,280,Lawrence County,77,770,Lawrence County,4506
G2800790,1990,Mississippi,28,280,Leake County,79,790,Leake County,6788
G2800810,1990,Mississippi,28,280,Lee County,81,810,Lee County,24450
G2800830,1990,Mississippi,28,280,Leflore County,83,830,Leflore County,12749
G2800850,1990,Mississippi,28,280,Lincoln County,85,850,Lincoln County,11089
G2800870,1990,Mississippi,28,280,Lowndes County,87,870,Lowndes County,21402
G2800890,1990,Mississippi,28,280,Madison County,89,890,Madison County,19276
G2800910,1990,Mississippi,28,280,Marion County,91,910,Marion County,9110
G2800930,1990,Mississippi,28,280,Marshall County,93,930,Marshall County,10077
G2800950,1990,Mississippi,28,280,Monroe County,95,950,Monroe County,13348
G2800970,1990,Mississippi,28,280,Montgomery County,97,970,Montgomery County,4532
G2800990,1990,Mississippi,28,280,Neshoba County,99,990,Neshoba County,8848
G2801010,1990,Mississippi,28,280,Newton County,101,1010,Newton County,7358
G2801030,1990,Mississippi,28,280,Noxubee County,103,1030,Noxubee County,4140
